Name,Stars⭐,Last Updated,First Commit,URL,Forks,Issues,Language,License,Description,Topics
n8n,184705,2026-04-19,2019-06-22,https://github.com/n8n-io/n8n,56954,1518,TypeScript,Other,"Fair-code workflow automation platform with native AI capabilities. Combine visual building with custom code, self-host or cloud, 400+ integrations.","ai,apis,automation,cli,data-flow,development,integration-framework,integrations,ipaas,low-code,low-code-platform,mcp,mcp-client,mcp-server,n8n,no-code,self-hosted,typescript,workflow,workflow-automation"
dify,138312,2026-04-19,2023-04-12,https://github.com/langgenius/dify,21681,898,TypeScript,Other,Production-ready platform for agentic workflow development.,"agent,agentic-ai,agentic-framework,agentic-workflow,ai,automation,gemini,genai,gpt,gpt-4,llm,low-code,mcp,nextjs,no-code,openai,orchestration,python,rag,workflow"
nocodb,62774,2026-04-19,2017-10-29,https://github.com/nocodb/nocodb,4730,670,TypeScript,Other,🔥 🔥 🔥 A Free & Self-hostable Airtable Alternative,"airtable,airtable-alternative,automatic-api,hacktoberfest,low-code,no-code,no-code-database,no-code-platform,postgresql,rest-api,restful-api,spreadsheet,sqlite,swagger"
Flowise,52057,2026-04-19,2023-03-31,https://github.com/FlowiseAI/Flowise,24172,812,TypeScript,Other,"Build AI Agents, Visually","agentic-ai,agentic-workflow,agents,artificial-intelligence,chatbot,chatgpt,javascript,langchain,large-language-models,low-code,multiagent-systems,no-code,openai,rag,react,typescript,workflow-automation"
appsmith,39650,2026-04-18,2020-06-30,https://github.com/appsmithorg/appsmith,4546,4454,TypeScript,Apache License 2.0,"Platform to build admin panels, internal tools, and dashboards. Integrates with 25+ databases and any API.","admin-dashboard,admin-panels,app-builder,automation,crud,custom-internal,developer-tools,gui,gui-application,hacktoberfest,internal-tools,java,javascript,low-code,low-code-framework,react,self-hosted,typescript,webdevelopment,workflows"
ToolJet,37750,2026-04-19,2021-03-30,https://github.com/ToolJet/ToolJet,5014,963,JavaScript,GNU Affero General Public License v3.0,"ToolJet is the open-source foundation of ToolJet AI - the enterprise app generation platform for building internal tools, dashboard, business applications, workflows and AI agents 🚀","ai-app-builder,docker,hacktoberfest,internal-applications,internal-project,internal-tool,internal-tools,javascript,kubernetes,low-code,low-code-development-platform,low-code-framework,no-code,nodejs,reactjs,self-hosted,typescript,web-development-tools,workflow-automation"
refine,34510,2026-04-15,2021-01-20,https://github.com/refinedev/refine,2998,28,TypeScript,MIT License,"A React Framework for building  internal tools, admin panels, dashboards & B2B apps with unmatched flexibility.","admin,admin-ui,ant-design,crud,developer-tools,frontend-framework,good-first-issue,graphql,hacktoberfest,headless,internal-tools,javascript,low-code,nestjs,nextjs,open-source-project,react,react-framework,react-hooks,typescript"
budibase,27835,2026-04-17,2019-06-07,https://github.com/Budibase/budibase,2126,292,TypeScript,Other,"AI agents, automations and apps that run your operations. Model agnostic.","ai-app-builder,ai-applications,crud-app,crud-application,data-application,data-apps,internal-tools,it-workflows,low-code,low-code-no-code,low-code-platform,no-code,no-code-platform,open-source,rest-api-framework,sql-gui,workflow-apps,workflow-automation,workflow-engine"
sim,27828,2026-04-19,2025-01-05,https://github.com/simstudioai/sim,3527,201,TypeScript,Apache License 2.0,"Build, deploy, and orchestrate AI agents. Sim is the central intelligence layer for your AI workforce.","agent-workflow,agentic-workflow,agents,ai,aiagents,anthropic,artificial-intelligence,automation,chatbot,deepseek,gemini,low-code,nextjs,no-code,openai,rag,react,typescript"
kestra,26719,2026-04-19,2019-08-24,https://github.com/kestra-io/kestra,2553,488,Java,Apache License 2.0,Event Driven Orchestration & Scheduling Platform for Mission Critical Applications,"automation,data-orchestration,devops,hacktoberfest,high-availability,infrastructure-as-code,java,low-code,lowcode,orchestration,pipeline,pipeline-as-code,workflow"
onlook,25433,2026-03-27,2024-06-25,https://github.com/onlook-dev/onlook,1953,355,TypeScript,Apache License 2.0,"The Cursor for Designers • An Open-Source AI-First Design tool • Visually build, style, and edit your React App with AI","ai,cursor,cursor-ai,design,design-to-code,drizzle,editor,figma,frontend,ide,low-code,nextjs,react,supabase,tailwindcss,typescript,ui,vibe-coding,vibecoding"
node-red,23023,2026-04-17,2013-09-05,https://github.com/node-red/node-red,3832,497,JavaScript,Apache License 2.0,Low-code programming for event-driven applications,"flow-based-programming,javascript,low-code,node-red,openjs-foundation,visual-programming"
nocobase,22156,2026-04-19,2020-10-24,https://github.com/nocobase/nocobase,2550,306,TypeScript,Other,NocoBase is the most extensible AI-powered no-code/low-code platform for building business applications and enterprise solutions.,"admin-dashboard,airtable,app-builder,crm,crud,developer-tools,erp,internal-tool,internal-tools,low-code,low-code-development-platform,lowcode,no-code,no-code-platform,nocode,project-management,salesforce,self-hosted,web-application,workflows"
teable,21145,2026-04-19,2022-11-01,https://github.com/teableio/teable,1255,173,TypeScript,Other,✨ The Next Gen Airtable Alternative: No-Code Postgres,"airtable,airtable-alternative,app-builder,database,internal-tool,low-code,no-code,nocode,postgres,postgresql,realtime,spreadsheet,sqlite"
windmill,16270,2026-04-19,2022-05-05,https://github.com/windmill-labs/windmill,926,706,HTML,Other,"Open-source developer platform to power your entire infra and turn scripts into webhooks, workflows and UIs. Fastest workflow engine (13x vs Airflow). Open-source alternative to Retool and Temporal.","low-code,open-source,platform,postgresql,python,self-hostable,typescript"
amplication,15989,2026-04-17,2020-05-10,https://github.com/amplication/amplication,1548,628,TypeScript,Other,"Amplication brings order to the chaos of large-scale software development by creating Golden Paths for developers - streamlined workflows that drive consistency, enable high-quality code practices, simplify onboarding, and accelerate standardized delivery across teams.","api,code-generation,csharp,csharp-code,dotnet,dotnet-core,graphql,hacktoberfest,javascript,low-code,nestjs,nodejs,prisma,typescript,web"
apitable,15315,2025-10-30,2022-08-17,https://github.com/apitable/apitable,1395,301,TypeScript,GNU Affero General Public License v3.0,"🚀🎉📚 APITable, an API-oriented low-code platform for building collaborative apps and better than all other Airtable open-source alternatives. ","admin-dashboard,airtable,airtable-alternative,api,automatic-api,embed,hacktoberfest,internal-tool,javascript,low-code,nestjs,nextjs,no-code,nocodb,notion,react,spreadsheet,spring,typescript"
dolphinscheduler,14231,2026-04-19,2019-03-01,https://github.com/apache/dolphinscheduler,5033,130,Java,Apache License 2.0,Apache DolphinScheduler is the modern data orchestration platform. Agile to create high performance workflow with low-code,"airflow,azkaban,cloud-native,data-pipelines,job-scheduler,orchestration,powerful-data-pipelines,task-scheduler,workflow,workflow-orchestration,workflow-schedule"
automatisch,13783,2026-02-11,2021-09-30,https://github.com/automatisch/automatisch,1045,277,JavaScript,Other,The open source Zapier alternative. Build workflow automation without spending time and money.,"automation,automatisch,low-code,no-code,open-source,self-hosted,workflow"
formily,12547,2025-06-21,2019-01-09,https://github.com/alibaba/formily,1596,138,TypeScript,MIT License,📱🚀 🧩 Cross Device & High Performance Normal Form/Dynamic(JSON Schema) Form/Form Builder -- Support React/React Native/Vue 2/Vue 3,"ant-design,designable,form,form-builder,fusion,json-schema,json-schema-form,low-code,no-code,observable,react,react-form,react-native,reactive,schema-form,validator,vue,vue-form,vue3"
illa-builder,12275,2026-02-22,2022-04-18,https://github.com/illacloud/illa-builder,1200,41,TypeScript,Apache License 2.0,"Low-code platform allows you to build business apps, enables you to quickly create internal tools such as dashboard, crud app, admin panel, crm, cms, etc. Supports PostgreSQL, MySQL, Supabase, GraphQL, MongoDB, MSSQL, Rest API, Hugging Face, Redis, etc. Automate workflows with schedule or webhook. Open source Retool. ","aiagent,app-builder,crud-application,developer-tool,developer-tools,gui,hacktoberfest,internal-development,internal-tool,internal-tools,low-code,low-code-development-platform,lowcode,react,self-hosted,typescript"
ludwig,11673,2026-04-19,2018-12-27,https://github.com/ludwig-ai/ludwig,1214,14,Python,Apache License 2.0,"Low-code framework for building custom LLMs, neural networks, and other AI models","computer-vision,data-centric,data-science,deep,deep-learning,deeplearning,fine-tuning,learning,llama,llama2,llm,llm-training,machine-learning,machinelearning,mistral,ml,natural-language,natural-language-processing,neural-network,pytorch"
pipedream,11256,2026-04-18,2020-01-22,https://github.com/PipedreamHQ/pipedream,5642,4426,JavaScript,Other,"Connect APIs, remarkably fast.  Free for developers.","apis,automation,bash,cli,data-flow,event-sourcing,eventsourcing,golang,integration-flow,integrations,ipaas,low-code,low-code-development-platform,nodejs,python,serverless,typescript,workflow,workflows"
taste-skill,10200,2026-04-18,2026-02-19,https://github.com/Leonxlnx/taste-skill,984,5,Shell,No license,"Taste-Skill (High-Agency Frontend) - gives your AI good taste. stops the AI from generating boring, generic, ""slop"" ","agent,ai,coding,lowcode,nocode,skill,skills,vibecoding"
frappe,9953,2026-04-19,2011-06-08,https://github.com/frappe/frappe,4842,2235,Python,MIT License,"Low code web framework for real world applications, in Python and Javascript","cms,email,erpnext,frappe,full-stack,javascript,low-code,mariadb,multitenant,postgres,python,rest-api,security,socket-io,web-framework,webhooks"
h5-Dooring,9940,2026-03-22,2020-08-22,https://github.com/MrXujiang/h5-Dooring,1836,38,JavaScript,GNU General Public License v3.0,"H5 Page Maker, H5 Editor, LowCode. Make H5 as easy as building blocks. | 让H5制作像搭积木一样简单, 轻松搭建H5页面, H5网站, PC端网站,LowCode平台.","antd,drag-and-drop,h5,h5-builder,h5-dooring,h5-editor,javascript,low-code,low-code-framework,low-code-platform,lowcode,miniprogram,page-builder,page-factory,react,react-dnd,react-router,site-generator,typescript,visual-design"
astron-agent,9449,2026-04-17,2025-09-19,https://github.com/iflytek/astron-agent,964,33,Java,Apache License 2.0,"Enterprise-grade, commercial-friendly agentic workflow platform for building next-generation SuperAgents.","agent,agentic-workflow,ai,enterprise,iflytek-astron,llm,low-code,mcp,multi-agent,next-gen,orchestration,python,superagent,workflow"
xgo,9417,2026-04-14,2015-12-12,https://github.com/goplus/xgo,559,59,Go,Apache License 2.0,"XGo is a programming language that reads like plain English. But it's also incredibly powerful — it lets you leverage assets from C/C++, Go, Python, and JavaScript/TypeScript, creating a unified software engineering ecosystem. Our vision is to enable everyone to become a builder of the world.","ai-native,data-science,golang,goplus,low-code,programming-language,scientific-computing,stem,stem-education,xgo"
VvvebJs,8452,2026-03-31,2017-10-11,https://github.com/givanz/VvvebJs,1824,301,JavaScript,Apache License 2.0,Drag and drop page builder library written in vanilla javascript without dependencies or build tools.,"bootstrap,bootstrap5,builder,drag-and-drop,editor,free,javascript,low-code,no-code,nocode,nodejs,open-source,page-builder,scss,site-generator,ui,vanilla-javascript,website-builder,website-generation,wysiwyg"
plasmic,6734,2026-04-16,2021-02-02,https://github.com/plasmicapp/plasmic,670,43,TypeScript,MIT License,"Visual builder for React. Build apps, websites, and content. Integrate with your codebase.","builder,cms,design,design-systems,design-tools,drag-drop,frontend,gatsby,headless,headless-cms,jamstack,lowcode,nextjs,nocode,page-builder,react,ui-builder,wysiwyg"
astron-rpa,6185,2026-04-16,2025-09-20,https://github.com/iflytek/astron-rpa,679,22,Java,Apache License 2.0,Agent-ready RPA suite with out-of-the-box automation tools. Built for individuals and enterprises.,"agent,ai,astron,automation,enterprise,iflytek-astron,llm,low-code,mcp,no-code,python,rpa"
easy-vibe,5902,2026-04-08,2025-12-28,https://github.com/datawhalechina/easy-vibe,577,16,JavaScript,No license,💻 vibe coding 2026 | Your first modern programming course for beginners to master step by step.,"agent,ai,coding,course,deepseek,gemini,genai,gpt,llm,low-code,mcp,nextjs,no-code,openai,programming,tutorial,vibe-coding,vibecoding,vscode,workflow"
UltraRAG,5504,2026-04-19,2025-01-16,https://github.com/OpenBMB/UltraRAG,411,8,Python,Apache License 2.0,[GitHub Trending #2] A Low-Code MCP Framework for Building Complex and Innovative RAG Pipelines,"deepseek,demo,easy,embedding,flask,gpt,huggingface-transformers,llm,mcp,multimodal,openai,qwen,rag,sentence-transformers,ui,vllm,vlm"
blocks,5083,2026-04-17,2019-04-12,https://github.com/blocks/blocks,326,66,JavaScript,MIT License,A JSX-based page builder for creating beautiful websites without writing code,"jsx,lowcode,mdx,nocode,react,visual-editor,wysiwyg"
magic,4765,2026-04-01,2025-05-14,https://github.com/dtyq/magic,510,6,TypeScript,Other,Magicrew. The first open-source all-in-one AI productivity platform (Generalist AI Agent + Workflow Engine + IM + Online collaborative office system),"agent,agi,ai,gpt,llm,low-code,mcp,no-code,sandbox,super-magic,workflow"
baserow,4675,2026-04-17,2020-07-20,https://github.com/baserow/baserow,574,1200,Python,Other,"Build databases, automations, apps & agents with AI — no code.  Open source platform available on cloud and self-hosted. GDPR, HIPAA, SOC 2 compliant. Best Airtable alternative.","airtable,airtable-alternative,airtable-replacement,application-builder,automations,dashboards,database,low-code,no-code,no-code-database,no-code-platform,online-database,postgresql,restful-api,self-hosted,spreadsheet"
prest,4545,2026-03-07,2016-11-22,https://github.com/prest/prest,301,147,Go,MIT License,"PostgreSQL ➕ REST, low-code, simplify and accelerate development, ⚡ instant, realtime, high-performance on any Postgres application, existing or new","automatic-api,database,databases,go,golang,hacktoberfest,low-code,postgres,postgresql,prest,rest,rest-api"
vizro,3664,2026-04-18,2023-09-04,https://github.com/mckinsey/vizro,260,75,Python,Apache License 2.0,Vizro is a low-code toolkit for building high-quality data visualization apps.,"dashboard,data-visualization,plotly,plotly-dash,pydantic,python,visualization"
Power-Fx,3347,2026-04-08,2021-02-23,https://github.com/microsoft/Power-Fx,354,361,C#,MIT License,Power Fx low-code programming language,"power-fx,powerfx"
Millennium,3319,2026-04-17,2023-04-30,https://github.com/SteamClientHomebrew/Millennium,122,26,C++,MIT License,"An open-source low-code modding framework to create, manage and use themes/plugins for the desktop Steam Client without any low-level internal interaction or overhead.","millennium,patcher,plugins-api,reverse-engineering,skins,steam,themes,valve"
graphic-walker,3113,2026-04-15,2022-09-27,https://github.com/Kanaries/graphic-walker,180,47,TypeScript,Apache License 2.0,An open source alternative to Tableau. Embeddable visual analytic,"bi,data,data-analysis,data-mining,data-visualization,eda,k6s,kanaries,low-code,pivot-table,react,tableau,tableau-alternative,typescript,vega,vega-lite,visualization"
sponge,2817,2025-12-15,2022-09-19,https://github.com/go-dev-frame/sponge,267,40,Go,MIT License,"A powerful and easy-to-use Go development framework that enables you to effortlessly build stable, reliable, and high-performance backend services with a ""low-code"" approach.","ai-assistant,ai-generated-code,cloud-native,code-generation,custom-templates,developer-tools,development-framework,gin,go-sponge,grpc,grpc-gateway,low-code,microservice,protobuf,restful-api,sponge,web"
tiny-engine,2720,2026-04-01,2023-09-18,https://github.com/opentiny/tiny-engine,473,138,Vue,MIT License,TinyEngine is a low-code engine based on which you can build or develop low-code platforms in different domains/TinyEngine是一个低代码引擎，基于这个引擎可以构建或者开发出不同领域的低代码平台,"frontend,lowcode,lowcode-engine,opentiny,tiny-engine"
erupt,2705,2026-04-19,2020-09-15,https://github.com/erupts/erupt,506,2,Java,Apache License 2.0,MDD & Annotation-driven Low-code Data platform（ORM as View）& AI Platform & AI 🦞,"admin,ai,annotation,erupt,flow,jpa,low-code,mdd,upms"
alan-sdk-web,2435,2026-04-17,2019-10-23,https://github.com/alan-ai/alan-sdk-web,104,37,No language,No license,The Self-Coding System for Your App — Alan AI SDK for Web,"ai,ai-assistant,ai-chat,ai-chat-bot,conversational-ai,custom-dataset,enterprise,explainable-ai,generative-ai,large-language-models,llms,low-code,machine-learning,nlp,productivity,question-answering,text-ai,voice-ai,voice-ai-platform,workflow"
claimed,2311,2026-04-15,2018-05-21,https://github.com/claimed-framework/claimed,3947,0,Jupyter Notebook,Apache License 2.0,The goal of CLAIMED is to enable low-code/no-code rapid prototyping style programming to seamlessly CI/CD into production. ,"data-science,machine-learning"
oinone-pamirs,2240,2026-04-14,2025-05-10,https://github.com/oinone/oinone-pamirs,174,0,Java,GNU Affero General Public License v3.0,"Oinone is an AI‑Powered low‑code framework that unifies AI and developers around a shared metadata model to build maintainable, evolvable, high‑quality enterprise intelligent applications.[AI Coding][Vibe Coding][Framework][Low Code]","ai-lowcode,framework,low-code,low-code-framework,lowcode,oinone"
vibe-coding-prompt-template,2228,2026-04-09,2025-04-14,https://github.com/KhazP/vibe-coding-prompt-template,288,1,No language,MIT License,"Templates and workflow for generating PRDs, Tech Designs, and MVP and more using LLMs for AI IDEs","ai-agents,ai-workflow,beginner-friendly,claude-code,claude-code-skills,claude-skills,dev-tools,development-workflows,llm-tools,llm-workflow,low-code,mvp-development,no-code,product-requirement-document,prompt-enginering,technical-design,vibe-coding,workflow-automation"
corteza,2052,2026-04-14,2019-05-21,https://github.com/cortezaproject/corteza,496,258,Go,Apache License 2.0,Low-code platform,"go,golang,javascript,low-code,typescipt,vuejs"
builder,1963,2026-04-19,2023-01-10,https://github.com/frappe/builder,438,57,Vue,GNU Affero General Public License v3.0,Craft beautiful websites effortlessly with an intuitive visual builder and publish them instantly,"cms,deployment,erpnext-website,figma,framer,frappe-framework,low-code,responsive,typescript,vue,website-builder,wordpress"
nndeploy,1788,2026-04-12,2023-08-08,https://github.com/nndeploy/nndeploy,214,21,C++,Apache License 2.0,一款简单易用和高性能的AI部署框架 | An Easy-to-Use and High-Performance AI Deployment Framework,"ai,ascend,deep-learning,deployment,diffusers,genai,llm,low-code,low-code-platform,mnn,no-code,onnxruntime,openvino,python,pytorch,tensorrt,transformer,workflow"
toolpad,1701,2026-04-06,2021-11-15,https://github.com/mui/toolpad,407,365,TypeScript,MIT License,⚠️ 𝐍𝐨𝐭 𝐚𝐜𝐭𝐢𝐯𝐞𝐥𝐲 𝐦𝐚𝐢𝐧𝐭𝐚𝐢𝐧𝐞𝐝 Toolpad: Full stack components and low-code builder for dashboards and internal apps.,"admin-dashboard,admin-panel,components,crud,internal-tools,low-code,low-code-framework,react,self-hosted,toolpad,web-development-tools"
studio,1550,2026-04-14,2016-05-17,https://github.com/eez-open/studio,217,246,JavaScript,GNU General Public License v3.0,Cross-platform low-code GUI and automation,"eez-studio,flow-based-programming,instrument-extensions,lvgl,scpi-commands,scpi-instrument"
lowcoder,1542,2026-03-24,2023-04-19,https://github.com/lowcoder-org/lowcoder,304,273,HTML,GNU Affero General Public License v3.0,"🔥 🔥 🔥 The Open Source Retool, Tooljet and Appsmith Alternative","admin-panel,api-rest,app-editor,application,customer-application,lowcode-editor,mobile-web,rapid-development"
rulego,1485,2026-04-17,2023-07-23,https://github.com/rulego/rulego,142,15,Go,Apache License 2.0,"⛓️RuleGo is a lightweight, high-performance, embedded, next-generation component orchestration rule engine framework for Go.","ai,automation,data-flow,edge-computing,go,intergrations,iot,ipaas,low-code,low-code-framework,mcp,mcp-client,mcp-server,rule-engine,rulego,workflow,workflow-automation,workflow-engine"
sunmao-ui,1454,2025-06-27,2021-06-15,https://github.com/smartxworks/sunmao-ui,105,32,TypeScript,Apache License 2.0,A Framework for Developing Low-code Tool,"appsmith,framework,low-code,retool"
sequential-workflow-designer,1411,2026-04-02,2022-05-17,https://github.com/nocode-js/sequential-workflow-designer,148,1,TypeScript,MIT License,Customizable no-code component for building flow-based programming applications or workflow automation. 0 external dependencies. Check out https://nocode-js.com,"agent-builder,agentflow,ai-designer,automation,component,designer,flow-based-programming,flowchart,flowcharts,javascript,lowcode,no-code,nocode,reactjs,typescript,workflow,workflow-automation,workflow-builder,workflow-designer"
obsei,1392,2026-02-04,2020-10-25,https://github.com/obsei/obsei,176,38,Python,Apache License 2.0,"Obsei is a low code AI powered automation tool. It can be used in various business flows like social listening, AI based alerting, brand image analysis, comparative study and more .","anonymization,artificial-intelligence,business-process-automation,customer-engagement,customer-support,issue-tracking-system,low-code,lowcode,natural-language-processing,nlp,process-automation,python,sentiment-analysis,social-listening,social-network-analysis,text-analysis,text-analytics,text-classification,workflow,workflow-automation"
badaso,1251,2025-06-13,2021-03-15,https://github.com/uasoft-indonesia/badaso,228,0,PHP,MIT License,"Laravel Vue headless CMS / admin panel / dashboard / builder / API CRUD generator, anything !","api,cms,crud,customizable,dashboard,generator,graphql,headless,laravel,lcpd,low-code,ncpd,no-code,php,pwa,rest,service-worker,spa,vuejs"
kottster,1149,2026-01-16,2024-07-22,https://github.com/kottster/kottster,71,32,TypeScript,Apache License 2.0,"Instant Node.js admin panel. Secure, self-hosted, and easy to set up","admin,admin-panel,cli,crud,dashboard,database-viewer,javascript,lowcode,nocode,react,typescript"
power-pwn,1144,2025-12-21,2022-06-14,https://github.com/mbrg/power-pwn,124,20,Python,MIT License,"An offensive/defense security toolset for discovery, recon and ethical assessment of AI Agents","agentforce,agentkit,agentspace,ai-red-team,blackhat,chatgpt,copilotstudio,defcon,gpts,hacking,hacking-tool,lowcode,m365,microsoft365,nocode,pentesting,powerapps,powerplatform,redteam,redteaming"
